id,gender,name,directions
95024,2,Bobcat Goldthwait,"[26291, 43673, 20178, 74306, 185460, 251016, 348857, 316761, 416867, 380061, 371347]"
87521,0,Morton DaCosta,"[16347, 13671, 110568]"
19012,2,Davis Guggenheim,"[18041, 1781, 15568, 22492, 39440, 78056, 338928]"
71947,1,Gina Prince-Bythewood,"[14736, 12837, 241771, 45602]"
1769,1,Sofia Coppola,"[1443, 153, 1887, 39210, 96936, 92657, 364067, 399019]"
14227,0,Jules Dassin,"[80677, 934, 5052, 43039, 19463, 20482, 19119, 28297, 20025, 48110, 28286, 219424, 87939, 119637, 47155, 227717]"
58005,2,Bharat Nalluri,"[9456, 12178, 292040]"
34481,2,Matt Williams,[10564]
998589,2,John Swanbeck,[15723]
85242,2,Kevin Jordan,[125537]
1033866,0,Deborah Warner,[68170]
46442,2,Adam Simon,"[39283, 70779, 5898]"
122602,0,Darren Moloney,[39283]
102688,2,Jonathan Winfrey,"[55667, 27010, 29054, 301816]"
108670,2,John Keitel,[31978]
68281,0,Justin Kerrigan,"[11129, 22901]"
15206,2,Jim McBride,"[1058, 11028, 11465, 85535, 41666, 352237, 18591, 89337, 42494, 319851, 125949]"
29324,2,Francis D. Lyon,"[37112, 35911, 287790]"
4955,2,Dario Argento,"[16395, 11906, 27431, 20115, 29702, 29514, 29161, 20126, 39434, 20345, 44435, 14229, 15206, 15483, 29159, 30689, 135812, 39436]"
33542,2,Harald Reinl,"[5608, 42587, 3686, 7085, 12602, 86594]"
89373,2,Martin Davidson,"[38925, 21721, 44004, 89292]"
121643,0,Stephen Verona,[38925]
67411,2,Stan Dragoti,"[13105, 20704, 47045, 10905, 18966]"
7130,2,Scott Alexander,[19419]
7131,2,Larry Karaszewski,[19419]
1058138,2,Peter M. Cohen,[23531]
82800,2,Norman Taurog,"[18228, 18642, 26573, 15734, 18693, 8745, 45335, 18690, 58182, 42390, 40916, 43809, 43512, 30977, 44747, 174784, 96172, 121238, 88376, 131781, 84295, 48627, 52847, 53619, 32996, 43257, 56154, 143092, 107999, 53441, 43458, 118444, 22390, 197491, 39016]"
100629,2,Bruce Kessler,[205054]
1081129,0,Barbara Sonneborn,[113279]
21452,2,John Rich,"[2094, 47263, 169788, 38655]"
65856,2,Eric Leighton,[10567]
57130,2,Todd Phillips,"[9285, 11635, 9384, 9842, 18785, 46697, 41733, 45243, 109439, 308266]"
67834,2,Floyd Mutrux,"[21879, 88641]"
86203,2,Bart Freundlich,"[98502, 59199, 20483, 14057, 24122, 345909]"
32082,2,Andrzej Żuławski,"[21484, 46799, 3476, 95043, 27072, 81217, 70410, 315868, 98927]"
46076,2,Tom Dey,"[8584, 5851, 6877, 38579]"
78391,2,Jon Reiss,"[47295, 15570]"
79294,0,Herk Harvey,[16093]
73256,2,David Miller,"[29372, 43002, 19171, 26814, 29142, 12617, 33728, 111470, 43017, 202436, 87936, 43311, 197785]"
87043,0,Kelli Herd,[21060]
10076,2,Lewis Gilbert,"[691, 698, 18801, 15598, 18683, 18780, 667, 38291, 42997, 44559, 85763, 72882, 33814, 64984, 47312, 106326, 65799]"
88664,0,William C. McGann,"[40685, 74604, 158114, 229638]"
101709,2,Edward Ludwig,"[22994, 40718, 44591, 40715, 28712]"
130938,0,Sergei Bodrov,"[120077, 18836, 12246, 47855, 68737, 191476]"
39853,2,Val Guest,"[38006, 26278, 28430, 12208, 24580, 82962, 35002, 46223, 94135, 33303, 121113, 28784, 59098, 170277, 4893, 257454, 29212, 56309, 127688, 93193]"
105153,2,Vicente Aranda,"[40365, 26165, 58097, 48737, 48336, 25482, 60985, 115711]"
29433,2,Lucio Fulci,"[24920, 19204, 28794, 7219, 30875, 30874, 49361, 46768, 63025, 27232, 58061, 40352, 2993, 26503, 39992, 48846, 79506, 107081, 81654, 40141, 30552, 30872, 40461, 47453, 40145, 28848, 27703, 42326, 28847, 48855, 30870]"
34264,2,Marco Ferreri,"[10102, 69014, 56693, 42200, 72808, 148757, 198466, 81787, 53914, 53648, 3935, 63176, 81775, 108179, 99095, 150605, 61823, 67378, 99883, 110924, 93907]"
46712,2,Douglas Sirk,"[30308, 43316, 69605, 34148, 75046, 13457, 84079, 38432, 37637, 63858, 74525, 25915, 100747, 355515, 202839, 296820, 130624, 179553, 96717, 118534, 81030, 130885]"
30252,2,Albert Lewin,"[38688, 16559, 118536, 191186, 56146]"
52268,2,David Schmoeller,"[26953, 56705, 109565, 136074, 13570]"
554040,0,Dave Allen,[26954]
80609,2,Jerry London,"[80287, 44691, 20121, 58207]"
94787,2,Joe Camp,"[23069, 21299, 38802, 26179, 44415]"
68994,2,Ron Fricke,"[14002, 18493, 89708]"
16008,2,James Komack,[23919]
109876,2,Noel Black,"[18835, 32969, 53435, 142216]"
107482,0,Richard W. Haines,"[26554, 30996, 87302]"
78021,2,Lloyd Kaufman,"[26554, 15239, 28165, 28169, 27601, 16233, 27994, 17287, 28173, 61644, 93215, 93212, 41568, 311585, 136585, 207680, 14005]"
78023,2,Michael Herz,"[15239, 28165, 28169, 27994, 28173, 93215, 93212]"
57433,2,George Ogilvie,[9355]
61824,2,Mick Garris,"[11428, 10127, 12483, 13519, 26215, 10004, 168210]"
63709,2,Craig R. Baxley,"[10117, 14980, 21338, 14245, 38828, 19384, 19989, 71456, 75471, 134777, 16175]"
233192,0,Jean-Pierre Marois,[60005]
6558,2,Gordon Parks,"[482, 493, 63773, 84324, 272165, 91737]"
9603,2,Sergei M. Eisenstein,"[643, 10235, 697, 9797, 43118, 44967, 63107, 47703]"
19842,2,José Luis Cuerda,"[31023, 20607, 36505, 56810, 65795]"
157879,1,Alison Maclean,"[25636, 63115, 209802]"
59248,2,Mick Davis,"[41160, 34308]"
1190670,0,Val Lik,[207731]
53304,2,Peter Lord,"[7443, 72197, 54821]"
56929,0,William Morgan,"[46929, 56157, 275905]"
51572,2,Aaron Norris,"[27352, 19086, 22590, 31544, 36278, 63988, 48457]"
82505,2,Gordon Hessler,"[17897, 41969, 22033, 17282, 55152, 63512, 21840, 35106, 343042, 206630, 202637, 39704]"
141824,2,George Jackson,[16096]
142526,2,Robert Cormack,[20343]
222238,0,Joshua Meador,"[20343, 19715]"
70602,0,Jörg Buttgereit,"[11822, 48636, 15736, 252596]"
29962,2,King Vidor,"[90980, 32275, 11706, 24650, 43805, 50085, 3060, 3061, 42816, 43865, 84090, 35896, 72856, 32004, 31404, 126136, 96107, 53209, 32194, 92341, 109435, 72479, 110253, 118059, 120673, 29996, 120657, 221395, 183832, 128899, 43319]"
95771,0,Leslie Fenton,"[90980, 101297, 212926]"
94988,0,Richard Talmadge,[26270]
59466,1,Jamie Babbit,"[20770, 9813, 10520, 136850, 301629]"
15156,0,Zhang Yang,"[1050, 87481, 38019, 255775, 358908, 36113]"
17042,2,Greg Harrison,[23655]
88391,2,Jeremy Podeswa,"[47585, 18613, 189197]"
17247,2,Po-Chih Leong,"[1448, 24624, 36272, 30780]"
1129542,0,Gerald Seth Sindell,[59181]
21520,2,Sam Wanamaker,"[11940, 224600, 75130]"
69315,0,Luis Puenzo,"[29263, 43345, 36907]"
589173,0,Berit Nesheim,[46754]
69167,0,Juzo Itami,"[11830, 42011, 81296, 42095, 41962, 110283, 83183]"
113733,0,Britt Allcroft,[16110]
48980,2,David McNally,"[6282, 10628]"
100516,2,Max Mayer,"[277726, 22051, 83869]"
1464511,0,John Forte,[43079]
24248,2,Nigel Cole,"[2360, 8696, 8976, 4204, 46138, 122843]"
110726,0,Joseph Green,[33468]
54451,2,Brian G. Hutton,"[11589, 28614, 11046, 19606, 120653, 40387]"
60261,2,Stan Winston,"[26515, 37793]"
74671,2,Robert Hiltzik,"[13567, 35626]"
44807,2,James Signorelli,"[18391, 5680, 60199]"
4695,2,Don Edmonds,"[20850, 95108, 7392, 86603]"
19101,2,Lee H. Katzin,"[77571, 5920, 36572, 36573, 139718, 1790, 38141, 160799]"
120685,0,Lionel Coleman,[38548]
99593,0,Jenniphr Goodman,[20438]
22677,2,Max Färberböck,"[2211, 12832, 290911]"
151166,0,Frédéric Fonteyne,"[46991, 61814]"
1183661,0,Steven Maler,[201581]
16957,2,Fenton Bailey,"[15665, 1415, 12228, 34424, 52461, 96495, 148777, 373349, 103668, 49491]"
16958,2,Randy Barbato,"[15665, 1415, 12228, 34424, 52461, 96495, 148777, 373349, 103668, 49491]"
134146,0,Myles Connell,[45905]
1380314,0,Gerard Stembridge,[18168]
56512,2,Tarsem Singh,"[8843, 14784, 37958, 62764, 238615]"
50651,2,Takao Okawara,"[10643, 6593, 39465, 12561]"
1065346,2,Adam Collis,[117262]
52159,2,James D. Stern,"[30946, 24977, 14287, 23997]"
70262,2,Elliot Silverstein,"[11694, 14676, 24655, 76018]"
130030,1,Chantal Akerman,"[47434, 44012, 63215, 93669, 78789, 93934, 104739, 86814, 108822, 354388, 383914]"
3712,2,Saul Rubinek,[76891]
39009,2,Joseph Losey,"[26865, 42987, 36645, 74544, 43759, 58925, 36194, 71701, 36373, 71395, 22985, 96394, 42266, 94655, 107327, 30784, 60938, 37084, 167408, 64456, 85765, 75710, 61638, 37216, 74753, 93006, 169726]"
82334,2,Leslie Norman,"[26865, 121369, 68198, 17720, 234868]"
1179593,0,Aiyana Elliott,[161687]
59026,2,Peyton Reed,"[1588, 10720, 9767, 10201, 102899, 32643]"
554095,0,Chi Muoi Lo,[287821]
84165,2,Michael Dinner,"[19150, 30690, 40929, 39243]"
84211,1,Valerie Breiman,"[25128, 19157]"
51521,2,Robert Greenwald,"[18153, 50203, 15668, 26393, 71140, 13372, 29595, 40862, 60573, 100813]"
71901,2,Douglas Aarniokoski,"[12211, 84226, 78383, 25713]"
158050,0,Chris Fiore,[137236]
31120,2,Robert Adetuyi,[9995]
141967,2,Benito Zambrano,"[80713, 49256]"
66604,2,Joe Charbanic,[10685]
9033,2,Christopher McQuarrie,"[1619, 75780, 177677]"
1237175,2,Rob Walker,[51179]
1073910,0,Robert Schmidt,[46119]
173607,2,Bruce Paltrow,[18074]
193390,0,Jon Matthews,[77332]
95646,2,Timothy Wayne Folsome,[27665]
35796,2,Craig Mazin,"[29015, 11918]"
188269,2,John Leekley,[201724]
9039,2,John Ottman,[12212]
144277,1,Fina Torres,"[14629, 288129, 96419]"
35,1,Sally Field,[34299]
19143,2,Jason Priestley,"[15752, 145312, 230428]"
88967,2,Greg Berlanti,"[22597, 38408]"
54025,1,Karyn Kusama,"[19348, 8202, 19994, 306947, 297160]"
34402,2,Edward Bernds,"[38126, 114046, 41279, 215471, 75506, 43135, 87966, 62037, 192371, 107966, 174195, 70313, 144852, 177234, 134435]"
148601,2,Don Weis,"[53617, 108668, 59838, 177580, 80032, 30002]"
114562,2,Ray Kellogg,"[34077, 43109]"
112921,1,Deborah Brock,[27764]
98939,0,Sally Mattison,[27767]
1062093,1,Carol Frank,[40760]
87465,0,Dein Perry,[21370]
81718,2,Mamoru Hosoda,"[20455, 14069, 28874, 110420, 315465]"
81853,0,Shigeyasu Yamauchi,"[20455, 34433, 44251, 65973, 17433, 83091, 66105]"
99496,2,Raymond De Felitta,"[63956, 23703, 28053, 105790, 243935]"
1206,2,Jason Alexander,[100975]
492,2,Janusz Kamiński,[10383]
129482,2,Tom Laughlin,"[21142, 78140, 44695, 83980, 128614]"
21869,2,George Pal,"[2134, 28758, 28367, 14241, 56931]"
29383,2,Luca Bercovici,[18498]
19708,2,Albert Band,"[28605, 34084, 199155, 40487, 1877, 79500, 26703]"
69392,0,Charles Walters,"[42797, 11424, 38720, 19414, 29380, 29885, 43390, 43176, 43350, 31513, 43326, 43381, 42991, 133119, 139799, 43193, 109441, 43343, 248469, 113823]"
468,2,Stephen Daldry,"[71, 590, 8055, 64685, 206563, 298931]"
108129,0,Lang Elliott,"[13762, 112708]"
26775,2,Liu Chia-Liang,"[12207, 11841, 48301, 54182, 32520, 37032, 19156, 26615, 50571, 66018, 22124, 104606, 2648, 64994, 59402, 39751]"
15868,0,Uli Edel,"[24100, 9589, 12774, 2149, 23356, 15024, 6968, 46827, 47913, 11188, 34469, 50114, 289394, 290637]"
36425,2,McG,"[4327, 9471, 11170, 534, 59962, 192102]"
56154,2,Antony Hoffman,[8870]
30711,2,Kenneth Lonergan,"[14295, 44754, 334541]"
17350,2,Kevin Macdonald,"[34045, 11194, 1523, 16995, 49494, 66150, 90125, 162215, 246080, 347938, 376389, 208039, 450530]"
80540,0,Stig Bergqvist,[16340]
8551,2,Gregory Cooke,[79920]
21064,2,Jason Gould,[79920]
131388,2,Bradley Rust Gray,"[79920, 44770, 105531]"
998511,2,Lane Janger,[79920]
1018076,0,David Fourier,[79920]
61921,2,Courtney Solomon,"[11849, 10008, 146227]"
583118,2,Montxo Armendáriz,[92603]
19542,2,Nelson Shin,[1857]
61797,2,Yahoo Serious,"[37716, 10001, 44664]"
56591,2,Danny Leiner,"[8859, 11282, 14141]"
228,2,Ed Harris,"[12509, 12690]"
94053,0,Lee Myung-Se,"[25660, 26138]"
94831,0,Maggie Greenwald,"[62677, 71940, 26189, 60932, 371743]"
27226,0,Patrick Lussier,"[10577, 9011, 7006, 14435, 47327, 10578, 10579]"
17279,0,E. Elias Merhige,"[10873, 8080, 1483]"
4165,2,John Wayne,"[11209, 22377]"
84102,2,Don Hulette,[19108]
18592,2,Tom Gries,"[8043, 31671, 69903, 1676, 37308, 85290, 242920, 17200]"
66088,2,Ronald F. Maxwell,"[10655, 27458, 75596, 16072, 87909, 188826, 51881]"
45989,2,Ted Nicolaou,"[34794, 125109, 27244, 24194, 26962, 34125, 24789, 52017, 52021, 52022]"
21792,2,George Gallo,"[18828, 17995, 23719, 43267, 9262, 38842, 92000, 2324]"
86382,2,Henry Bromell,[20637]
941088,2,Dale G. Bradley,[125498]
53218,0,Chen Kuo-Fu,"[77825, 57100, 32582, 104194]"
49422,1,Anne De Salvo,[220976]
84782,1,Francine McDougall,"[16723, 24801, 55504]"
20739,2,Adam Shankman,"[2018, 10229, 10678, 10022, 9641, 2976, 10202, 80585]"
15672,0,Nadia Tass,"[31768, 19065, 1163, 44049, 271327, 16217, 25778, 25786, 400045]"
11916,1,Liv Ullmann,"[47595, 48336, 230266, 274990, 57438, 62352]"
16328,2,Adam Brooks,"[18856, 8390, 253120]"
119234,0,Jean-François Laguionie,"[37949, 98162, 108048, 413927]"
83718,0,Neil Turitz,[83500]
18175,0,Dominik Moll,"[47943, 1622, 66120, 380879]"
8555,2,Carl Gottlieb,"[5709, 18905]"
7181,2,Robert K. Weiss,[5709]
95489,0,Lyndall Hobbs,"[26477, 47682]"
38689,2,John Flynn,"[4639, 9972, 14237, 21948, 179798, 14362, 26762, 118533, 53882, 134746, 217197]"
137932,2,Ben Bolt,"[67307, 80520, 76474, 405576]"
11159,2,Cheech Marin,"[19324, 31609]"
108217,0,Jerry Rees,"[19933, 31633, 276550]"
84906,0,Steve De Jarnatt,"[15785, 24739]"
1078833,0,Kong Yeung,[89992]
19567,0,Terry Leonard,[62185]
77300,2,Michael Schultz,"[24826, 13938, 53922, 29463, 15462, 36759, 44634, 23312, 23050, 29737, 220200, 195752]"
75286,0,Richard Lowenstein,"[30994, 13777]"
83961,0,John R. Cherry III,"[18935, 26386, 18943, 32685, 34600, 39128, 34300, 69061, 39129, 288413]"
40007,2,John Mackenzie,"[4918, 14807, 70709, 213842, 47517, 123770, 110419]"
102322,0,Peter Del Monte,"[58084, 264454]"
24279,2,Paolo Taviani,"[48149, 42130, 41648, 42225, 96821, 49125, 314404, 214041, 225940, 38164, 67179]"
24281,0,Vittorio Taviani,"[48149, 42130, 41648, 42225, 96821, 49125, 314404, 214041, 225940, 38164, 67179]"
89467,2,Bob Giraldi,"[26156, 22617]"
109044,0,Lawrence Bassoff,"[32227, 80211]"
40542,2,Hector Babenco,"[40962, 42148, 11703, 8440, 51515, 178032]"
58251,1,Elaine May,"[12704, 40687, 36850, 59143]"
64877,0,Rod Daniel,"[36914, 10345, 10438, 11824, 53287, 12536, 73527, 72753]"
70737,2,Gary Goddard,[11649]
129119,2,Terry Winsor,"[30175, 18394]"
564872,2,Paul Aaron,"[30175, 21376, 257578]"
51785,0,Charlie Loventhal,"[51521, 260672, 20430]"
30477,2,Peter Werner,"[34379, 63193, 70476, 239498, 17007, 157447, 64191]"
560320,0,William Phelps,[22915]
87121,2,Vic Sarin,"[37302, 37206, 138513, 46869, 137776, 225850, 270383, 407335]"
18355,2,Alex Winter,"[121091, 17796, 173210, 321769, 311615]"
73693,0,Cesc Gay,"[12806, 71110, 139808, 341744]"
146949,2,Jonathan Nossiter,"[47588, 48121, 70805, 69406]"
28279,1,Agnès Jaoui,"[10697, 11399, 15436, 160564]"
141706,2,Chuck Sheetz,"[19405, 13355]"
130750,2,Peter Askin,"[44412, 60230, 288281]"
122441,2,Harry Sinclair,[21620]
71418,2,Demian Lichtenstein,"[12138, 68716]"
48548,2,Lee Stanley,[35569]
237884,0,Andrucha Waddington,"[82103, 29262, 48573, 211166, 132712]"
88743,2,Daniel Minahan,[19513]
1150384,0,Christopher Livingston,"[168485, 233564]"
1006172,0,Deborah Hoffmann,[95682]
933381,1,Frances Reid,[95682]
72156,2,Ben Hopkins,"[54968, 16171]"
227412,0,Kieron J. Walsh,"[49929, 128110]"
93806,2,Bill Fishman,"[25447, 31395]"
96909,2,Denis Sanders,"[31151, 27084, 98507]"
16888,2,Ralph Nelson,"[38805, 30295, 53229, 1403, 7008, 29146, 85255, 14384, 102286, 53336, 68247, 36514, 113525, 82191, 169962, 44459]"
76981,2,Delmer Daves,"[43332, 14168, 39435, 44916, 18904, 16227, 22871, 43260, 37292, 94533, 43008, 38697, 52337, 179085, 44921, 199151, 94092, 28284, 30162, 236570]"
37846,2,Emeric Pressburger,"[56137, 25037, 19542, 16391, 28162, 15696, 46096, 44334, 17591, 43780, 54797, 79401]"
20937,2,Robert Fuest,"[17965, 98491, 38701, 18250, 51992, 137533]"
28236,0,Daniel Haller,"[29067, 65891, 94468, 90086, 3786]"
67268,0,Jimmy T. Murakami,"[14460, 10857, 35257, 13396]"
16590,2,Sheldon Lettich,"[9594, 15797, 9399, 37632, 9924, 60489]"
16475,2,Burt Reynolds,"[35976, 14664, 21882, 32387]"
40391,2,Richard A. Colla,"[4986, 84496, 201703, 62432, 86598, 413467]"
1080890,0,Nicholas Barker,[125099]
18311,0,Joe Roth,"[16889, 11467, 13673, 9959, 39062]"
90525,0,Douglas Cheek,[23730]
95458,2,Gary Hardwick,"[20322, 26454]"
7409,0,J.B. Rogers,"[20309, 2770, 31880, 100416]"
1080888,2,David Maquiling,[125093]
50942,2,Gregory Poirier,[10646]
223,2,Alejandro González Iñárritu,"[55, 470, 1926, 1164, 36108, 45958, 194662, 38187, 281957]"
240363,1,Laurie Gwen Shapiro,[65075]
1458224,0,David Shapiro,[65075]
78992,2,Bill Eagles,"[15940, 56766]"
114925,2,Richard Dutcher,"[26791, 24043, 35908]"
1020732,0,Marzieh Makhmalbaf,"[44069, 43973]"
171866,1,Ann Hu,[68894]
9158,1,Sharon Maguire,"[634, 15705, 187541, 95610]"
66960,1,Dennie Gordon,"[10956, 10735, 11025, 220488]"
1105824,0,Paiman Kalayeh,[136558]
1105827,0,John Lyons Murphy,[136558]
166469,2,Jonas McCord,[28308]
37618,2,Andrew Dominik,"[9519, 4512, 64689, 404141]"
3266,2,Joe Mantegna,[196280]
36423,2,Tom Green,"[13166, 97643]"
1046564,0,Subrata Sen,[109472]
83224,0,Jamie Thraves,"[153141, 18530, 79404, 67977]"
1897165,0,Jordan Walker-Pearlman,[70282]
136292,2,John Greyson,"[47643, 46469]"
21981,2,Harald Zwart,"[2144, 10923, 17629, 15159, 38575, 123553]"
119493,0,Shinji Aoyama,"[38047, 95240, 202885]"
52542,2,Veit Helmer,"[8076, 7344, 302118, 44666]"
29250,0,Harry O. Hoyt,[2981]
29256,0,Milton Menasco,[2981]
10139,1,Leni Riefenstahl,"[39266, 72495, 677, 685, 7983, 78202]"
38914,2,Christian Marquand,[46498]
43816,2,Frederick de Cordova,"[18691, 39220, 43371]"
4967,2,Colin Higgins,"[19494, 16363, 15659]"
46307,2,Roy Rowland,"[33743, 108843, 81512, 30036, 59828, 131504, 178452, 37635, 51389, 194516, 153228, 229757, 145691, 38395, 43395, 46190]"
65879,0,Kristian Levring,"[10613, 205481, 15834, 266285]"
87009,0,Del Shores,"[19094, 260176]"
115892,1,Jehane Noujaim,"[14268, 18889, 159037]"
5524,2,Andrew Adamson,"[808, 809, 411, 2454, 94352, 121830]"
12058,1,Vicky Jenson,"[808, 10555, 25704]"
230071,0,Amos Kollek,"[49453, 49813, 46783, 220515]"
71614,0,Karin Julsrud,[88727]
147024,0,Eric Valli,[26813]
1707515,0,Michel Debats,[26813]
110922,2,Donald Wrye,"[50541, 33570, 30671]"
14089,2,Dale Launer,[26255]
13784,2,Burt Lancaster,[66035]
18579,2,Burt Kennedy,"[12639, 11504, 11574, 27277, 48408, 18287, 40682, 70191, 31283, 202941, 85341, 85339, 118017, 149690, 282040]"
143035,2,Edward Yang,"[25538, 15804, 54233, 54421, 78450, 106373]"
44481,2,Michael Nankin,[17971]
57109,2,David Wechter,"[17971, 30296]"
65734,2,Luke Greenfield,"[11090, 10591, 49022, 193893]"
56789,2,Thomas Bezucha,"[21056, 9043, 59860]"
10697,2,Alan Cumming,"[26475, 51428]"
10431,1,Jennifer Jason Leigh,[26475]
135678,2,Jan Hřebejk,"[29937, 65967, 54312, 74199, 199644, 15387]"
109253,0,Costa Botes,[32458]
119476,1,Zelda Barron,[38043]
67632,2,Peter Markle,"[17465, 14911, 30114, 21989, 44540, 35059, 10958, 17241, 102931, 18638]"
51634,1,Hermine Huntgeburth,"[126881, 6967, 104711, 63065]"
57082,2,John Stockwell,"[10691, 9266, 11968, 9796, 57353, 59963, 19688, 256474, 212231, 273621, 130267, 388862, 308529]"
52849,2,Louis C.K.,"[10615, 45523, 30969, 80379, 185574, 253077, 321594, 261581, 409536, 422500, 449674]"
1853469,0,Adam Marcus,[47596]
932222,0,Nick Doob,"[59733, 18520, 192431, 140595]"
67583,0,Stavros Kazantzidis,"[271462, 174487]"
66728,2,Jonathan Glazer,"[11826, 10740, 97370, 276770]"
20309,2,Dwight Yoakam,[24470]
95759,2,David Douglas,"[15564, 240704]"
40312,0,Raoul Peck,"[55551, 16374, 411019]"
64191,0,Lawrence Guterman,"[10992, 10214]"
21931,2,Chris Nahon,"[2140, 10799, 1450, 289269]"
135534,1,Léa Pool,"[17612, 36105, 89750, 25379]"
30716,0,Virginie Despentes,"[3134, 165586]"
1137890,1,Coralie,[3134]
32375,0,Mario Monicelli,"[24382, 23832, 24182, 45267, 20914, 55823, 3520, 51092, 54561, 216736, 45099, 56233, 82114, 103216, 61911, 80374, 45004, 32480, 146132, 221717, 79025, 58011, 49321, 64822, 49907, 67177, 107812, 198474, 183964, 24195, 71995, 274131, 62034, 220565, 217648, 63074]"
67767,2,Hal Needham,"[11286, 11950, 12705, 11006, 163907, 27380, 16214, 19258, 81996, 83415, 41241, 13841]"
101424,2,Lee Frost,"[28650, 90590, 28652, 69150, 83295]"
101225,2,Bert I. Gordon,"[42780, 42218, 66918, 44585, 26643, 28586, 42245, 43115, 18977, 38269, 109102, 29631, 248559, 363439, 28590, 43241, 42487]"
63208,2,Tommy Chong,"[20075, 13612, 14774, 12695, 25111]"
85806,0,Thomas K. Avildsen,[20197]
64222,2,Mark Herrier,[39875]
2490,2,Alexander Korda,"[50031, 12232, 43122, 43798, 42818, 182756, 169842, 38719, 43687, 32596]"
14566,2,Alexander Mackendrick,"[976, 5506, 32568, 16665, 38340, 48954, 3052]"
95456,0,Elio Petri,"[65632, 26451, 56231, 62243, 61911, 62397, 47240, 92927, 47096, 129564, 80441]"
70334,2,Lo Wei,"[11713, 12481, 18760, 18666, 46111, 18758, 18735, 46124, 18741]"
57727,2,Robert Clouse,"[13333, 19267, 9461, 18257, 13293, 32053, 86239, 14570]"
19429,2,Bruce Lee,[9462]
21692,0,Hironobu Sakaguchi,[2114]
21693,0,Motonori Sakakibara,[2114]
36797,2,Robert Luketic,"[8835, 13476, 4379, 8065, 20943, 37821, 115348]"
1046585,0,Roger Gnoan M'Bala,[78248]
81256,2,Joel Hopkins,"[25985, 16409, 209249, 441728]"
15277,2,Jon Favreau,"[15745, 10719, 6795, 1726, 10138, 49849, 212778, 278927]"
92935,0,Don Kempf,[24977]
57741,2,Mark Osborne,"[36107, 9502, 309809]"
76100,2,Ben Stassen,"[113271, 58904, 103488, 13956, 49953, 113594, 202575, 368940, 413644]"
75589,2,George Casey,"[13794, 13795]"
70570,2,Ernest Thompson,[47817]
16767,0,Aki Kaurismäki,"[2, 7294, 11475, 7975, 30366, 58416, 8214, 55257, 7974, 59388, 28212, 1379, 23676, 3, 36108, 148482, 8749, 60375, 73532, 8985, 74295, 184002, 300544, 429199]"
69946,2,Bud Yorkin,"[26044, 19753, 102057, 123049, 11573, 92299, 33729]"
83198,2,Allan Arkush,"[18509, 73247, 26326, 29856, 24269, 28735, 45120, 29628, 149786]"
95901,2,Bruno Dumont,"[110428, 26636, 65296, 27067, 36143, 72852, 89456, 110428, 317384, 371865]"
31152,0,Geneviève Robert,[34604]
97646,1,Joan Micklin Silver,"[27397, 17362, 71099, 42257, 42173, 46972, 198001, 104146, 224251, 175924]"
898,2,Mark Goldblatt,"[40095, 8867]"
66226,2,Buddy Van Horn,"[10651, 20006, 17169]"
57132,0,Daniel Goldberg,[25884]
147323,0,Bud Smith ,[20443]
